source_name,source_type,source_RA,source_DEC,22present,27present
4FGL_J0536.1-1205,agn,84.0323,-12.0937,1,1
4FGL_J0406.2+0639,agn,61.5514,6.6524,1,1
4FGL_J0116.8+6914,agn,19.2022,69.2415,1,1
4FGL_J1125.2+2557,agn,171.3083,25.9540,1,1
4FGL_J1111.4+0137,agn,167.8505,1.6291,1,1
4FGL_J1057.6-4051,agn,164.4246,-40.8646,1,1
4FGL_J1543.6+0452,agn,235.9060,4.8689,1,1
4FGL_J1008.2-1000,agn,152.0669,-10.0166,1,1
4FGL_J1520.9-3805,agn,230.2263,-38.0922,1,1
4FGL_J1807.1+2822,agn,271.7938,28.3675,1,1
4FGL_J1749.0-2327,agn,267.2518,-23.4554,1,1
4FGL_J1224.6+7011,agn,186.1736,70.1965,1,1
4FGL_J0427.3+0504,agn,66.8294,5.0800,1,1
4FGL_J1626.5+6257,agn,246.6438,62.9585,1,1
4FGL_J0059.4-5654,agn,14.8643,-56.9089,1,1
4FGL_J0529.1-2449c,agn,82.2775,-24.8232,1,1
4FGL_J0715.7-1128,agn,108.9266,-11.4800,1,1
4FGL_J1216.2-0600,agn,184.0628,-6.0052,1,1
4FGL_J0439.6-8322,agn,69.9223,-83.3682,1,1
4FGL_J0829.3+3729,agn,127.3296,37.4958,1,1
4FGL_J1258.4+6554,agn,194.6141,65.9032,1,1
4FGL_J0132.1-0956,agn,23.0306,-9.9386,1,1
4FGL_J1208.2+1158,agn,182.0697,11.9734,1,1
4FGL_J1802.8-4719,agn,270.7166,-47.3182,1,1
4FGL_J0550.9+2552,agn,87.7457,25.8710,1,0
4FGL_J0158.4+1230,agn,29.6173,12.5034,1,1
4FGL_J1359.9+3616,agn,209.9905,36.2826,1,1
4FGL_J0903.5+4057,agn,135.8994,40.9621,1,1
4FGL_J2324.6+3115,agn,351.1700,31.2573,1,1
4FGL_J2107.7+3529,agn,316.9428,35.4885,1,1
4FGL_J1738.0+0236,agn,264.5065,2.6116,1,1
4FGL_J1039.2+3258,agn,159.8129,32.9748,1,1
4FGL_J1356.2-1726,agn,209.0681,-17.4472,1,1
4FGL_J1216.2+0537,agn,184.0612,5.6248,1,1
4FGL_J1304.6+0539,agn,196.1647,5.6665,1,1
4FGL_J1256.8+5329,agn,194.2059,53.4854,1,1
4FGL_J1751.6-1750,agn,267.9064,-17.8380,1,1
4FGL_J1934.2+1036,agn,293.5673,10.6005,1,1
4FGL_J0855.0+0720,agn,133.7625,7.3464,1,1
4FGL_J1043.0+5316,agn,160.7579,53.2717,1,1
4FGL_J2104.4+2116,agn,316.1226,21.2831,1,1
4FGL_J2334.9-2346,agn,353.7432,-23.7759,1,1
4FGL_J1741.5-3119,agn,265.3781,-31.3302,1,1
4FGL_J1554.2+2008,agn,238.5533,20.1481,1,1
4FGL_J0850.4-2558,agn,132.6184,-25.9744,1,1
4FGL_J0744.9-4028,agn,116.2485,-40.4675,1,1
4FGL_J1252.7-2520,agn,193.1763,-25.3495,1,1
4FGL_J0009.2+1745,agn,2.3077,17.7544,1,1
4FGL_J1304.4+1203,agn,196.1153,12.0616,1,1
4FGL_J1347.4+7309,agn,206.8557,73.1545,1,1
4FGL_J1729.4-2831,agn,262.3509,-28.5235,1,1
4FGL_J2353.5+6646,agn,358.3926,66.7697,1,1
4FGL_J1754.3-3236,agn,268.5926,-32.6017,1,1
4FGL_J2114.8+2026,agn,318.7173,20.4418,1,1
4FGL_J1118.2-0415,agn,169.5748,-4.2539,1,1
4FGL_J2037.0-2826,agn,309.2524,-28.4383,1,1
4FGL_J1606.6+1324,agn,241.6681,13.4042,1,1
4FGL_J0252.3-2707,agn,43.0843,-27.1309,1,1
4FGL_J2359.3+1444,agn,359.8390,14.7498,1,1
4FGL_J1825.9-3153,agn,276.4817,-31.8963,1,1
4FGL_J1106.7+3623,agn,166.6879,36.3995,1,1
4FGL_J1030.7+6118,agn,157.6792,61.3102,1,1
4FGL_J1924.3+1601c,agn,291.0928,16.0300,0,1
4FGL_J2124.9-2433,agn,321.2339,-24.5537,0,1
4FGL_J0025.5-5936,agn,6.3772,-59.6045,0,1
4FGL_J1122.2+3926,agn,170.5624,39.4471,0,1
4FGL_J1816.1-3908,agn,274.0421,-39.1386,0,1
4FGL_J1102.3+6715,agn,165.5996,67.2578,0,1
4FGL_J1918.6-7813c,agn,289.6645,-78.2317,0,1
4FGL_J1256.9+2736,agn,194.2417,27.6076,0,1
4FGL_J0944.6+5729,agn,146.1738,57.4955,0,1
4FGL_J1637.3-6325,agn,249.3486,-63.4250,0,1
4FGL_J1718.6-5821,agn,259.6522,-58.3574,0,1
4FGL_J0943.6+4207,agn,145.9101,42.1169,0,1
4FGL_J2157.8+7142c,agn,329.4698,71.7135,0,1
4FGL_J1818.5-2036,agn,274.6388,-20.6156,0,1
4FGL_J0904.6+5200,agn,136.1542,52.0096,0,1
4FGL_J1202.9+5818,agn,180.7375,58.3097,0,1
4FGL_J1600.4+0407,agn,240.1186,4.1233,0,1
4FGL_J1130.5+1400,agn,172.6451,14.0076,0,1
4FGL_J2129.1-0240,agn,322.2964,-2.6829,0,1
4FGL_J1545.5+2839,agn,236.3776,28.6543,0,1
4FGL_J0030.6+0539,agn,7.6643,5.6623,0,1
4FGL_J0040.2-2725,agn,10.0618,-27.4282,0,1
4FGL_J0652.8-1855,agn,103.2077,-18.9257,0,1
4FGL_J1502.6+0207,agn,225.6523,2.1285,0,1
4FGL_J1436.4+3900,agn,219.1238,39.0004,0,1
4FGL_J0743.2+4034,agn,115.8002,40.5782,0,1
4FGL_J0957.3-3851,agn,149.3279,-38.8656,0,1
4FGL_J0959.1-6441,agn,149.7872,-64.6956,0,1
4FGL_J1603.5-7112,bcu,240.8840,-71.2099,1,1
4FGL_J1239.4+0728,bcu,189.8620,7.4709,1,1
4FGL_J0310.8-1041,bcu,47.7105,-10.6866,1,1
4FGL_J2259.7-3549,bcu,344.9296,-35.8199,1,1
4FGL_J1243.9-0218,bcu,190.9845,-2.3082,1,1
4FGL_J2002.6+6302,bcu,300.6727,63.0493,1,1
4FGL_J0039.1+4330,bcu,9.7994,43.5122,1,1
4FGL_J0458.0+1152,bcu,74.5069,11.8727,1,1
4FGL_J2235.1-0623,bcu,338.7994,-6.3955,1,1
4FGL_J0429.8+2843,bcu,67.4579,28.7191,1,1
4FGL_J0248.6+5131,bcu,42.1587,51.5333,1,1
4FGL_J2149.7+1917,bcu,327.4441,19.2859,1,1
4FGL_J1711.6-5027,bcu,257.9030,-50.4540,1,1
4FGL_J0957.8+3423,bcu,149.4707,34.3975,1,1
4FGL_J2223.0+6746,bcu,335.7737,67.7729,1,1
4FGL_J1234.0-5735,bcu,188.5194,-57.5961,1,1
4FGL_J0815.9+2951,bcu,123.9770,29.8627,1,1
4FGL_J0416.0-6628,bcu,64.0197,-66.4737,1,1
4FGL_J0658.2+2709,bcu,104.5735,27.1501,1,1
4FGL_J0121.8-3916,bcu,20.4704,-39.2682,1,1
4FGL_J2254.2+4305,bcu,343.5561,43.0971,1,1
4FGL_J0342.8-3007,bcu,55.7090,-30.1286,1,1
4FGL_J1312.6-1900,bcu,198.1587,-19.0164,1,1
4FGL_J2213.5-4754,bcu,333.3871,-47.9058,1,1
4FGL_J1602.1+3324,bcu,240.5307,33.4136,1,1
4FGL_J0703.3-1042,bcu,105.8287,-10.7092,1,1
4FGL_J1508.4+7717,bcu,227.1020,77.2929,1,1
4FGL_J1322.6-1418,bcu,200.6681,-14.3078,1,1
4FGL_J1937.0+8354,bcu,294.2750,83.9080,1,1
4FGL_J1535.3-3135,bcu,233.8391,-31.5907,1,1
4FGL_J1829.0-2417,bcu,277.2585,-24.2906,1,1
4FGL_J0036.9+1832,bcu,9.2340,18.5424,1,1
4FGL_J2215.4+0544,bcu,333.8627,5.7480,1,1
4FGL_J0958.8+7039,bcu,149.7070,70.6576,1,1
4FGL_J1249.2-2809,bcu,192.3186,-28.1501,1,1
4FGL_J0651.0+4013,bcu,102.7724,40.2320,1,1
4FGL_J0939.3-1732,bcu,144.8360,-17.5418,1,1
4FGL_J1008.8-3139,bcu,152.2059,-31.6612,1,1
4FGL_J1632.8-1048,bcu,248.2036,-10.8134,1,1
4FGL_J0418.4+3414,bcu,64.6005,34.2389,1,1
4FGL_J1907.7-1232,bcu,286.9402,-12.5382,1,1
4FGL_J0350.8-2814,bcu,57.7100,-28.2494,1,1
4FGL_J0152.2+3714,bcu,28.0631,37.2341,1,1
4FGL_J0402.0+2737,bcu,60.5119,27.6204,1,1
4FGL_J0941.7+4125,bcu,145.4500,41.4216,1,1
4FGL_J1848.6-2711,bcu,282.1537,-27.1920,1,1
4FGL_J1554.4-1215,bcu,238.6198,-12.2582,1,1
4FGL_J1258.7+5143,bcu,194.6946,51.7182,1,1
4FGL_J1017.3+5204,bcu,154.3484,52.0726,1,1
4FGL_J0039.1-2219,bcu,9.7782,-22.3276,1,1
4FGL_J1033.7+3708,bcu,158.4301,37.1412,1,1
4FGL_J1020.7-3920,bcu,155.1891,-39.3342,1,1
4FGL_J1842.4-5840,bcu,280.6112,-58.6802,1,1
4FGL_J0315.4-2643,bcu,48.8626,-26.7327,1,1
4FGL_J0725.5-0504,bcu,111.3911,-5.0747,1,1
4FGL_J2318.2+1915,bcu,349.5568,19.2560,1,1
4FGL_J1253.8+2929,bcu,193.4680,29.4977,1,1
4FGL_J2013.0-3717,bcu,303.2664,-37.2936,1,1
4FGL_J1912.1-0803,bcu,288.0284,-8.0589,1,1
4FGL_J1745.1+4731,bcu,266.2833,47.5231,1,1
4FGL_J1302.8+5748,bcu,195.7209,57.8146,1,1
4FGL_J1127.6-4920,bcu,171.9007,-49.3389,1,1
4FGL_J1219.0+3653,bcu,184.7684,36.8883,1,1
4FGL_J2343.9+0546,bcu,355.9906,5.7788,1,1
4FGL_J1636.5-0454,bcu,249.1393,-4.9059,1,1
4FGL_J0047.9+5448,bcu,11.9872,54.8017,1,1
4FGL_J0651.4+6525,bcu,102.8619,65.4233,1,1
4FGL_J2056.4-4904,bcu,314.1224,-49.0720,1,1
4FGL_J1129.2-1014,bcu,172.3013,-10.2491,1,1
4FGL_J2339.6+0242,bcu,354.9044,2.7102,1,1
4FGL_J0001.6-4156,bcu,0.4165,-41.9425,1,1
4FGL_J0557.3-0615,bcu,89.3437,-6.2654,1,1
4FGL_J0147.7-1321,bcu,26.9263,-13.3662,1,1
4FGL_J0307.8-0419,bcu,46.9523,-4.3266,1,1
4FGL_J1751.6+2921,bcu,267.9039,29.3582,1,1
4FGL_J0421.0-0752,bcu,65.2565,-7.8784,1,1
4FGL_J2037.9-0504,bcu,309.4771,-5.0682,1,1
4FGL_J1634.9+1222,bcu,248.7419,12.3676,1,1
4FGL_J0427.3-3900,bcu,66.8260,-39.0097,1,1
4FGL_J0435.4-2623,bcu,68.8588,-26.3925,1,1
4FGL_J1459.0+6129,bcu,224.7568,61.4919,1,1
4FGL_J0638.7+2753,bcu,99.6887,27.8903,1,1
4FGL_J0701.5+2511,bcu,105.3765,25.1960,1,1
4FGL_J2358.1-2853,bcu,359.5498,-28.8936,1,1
4FGL_J0227.8+2246,bcu,36.9544,22.7775,1,1
4FGL_J1124.4+2308,bcu,171.1020,23.1370,1,1
4FGL_J0811.9+7847,bcu,122.9948,78.7843,1,1
4FGL_J0631.1+2020,bcu,97.7766,20.3406,1,1
4FGL_J1917.7-6442,bcu,289.4326,-64.7008,1,1
4FGL_J0338.9-2848,bcu,54.7447,-28.8009,1,1
4FGL_J2001.9-5737,bcu,300.4909,-57.6308,1,1
4FGL_J1420.9-7920,bcu,215.2366,-79.3494,1,1
4FGL_J0429.0-0006,bcu,67.2549,-0.1006,1,1
4FGL_J2258.5-8247,bcu,344.6389,-82.7844,1,1
4FGL_J2229.2-6911,bcu,337.3037,-69.1871,1,1
4FGL_J1428.1+1629,bcu,217.0469,16.4908,1,1
4FGL_J1334.1-3521,bcu,203.5496,-35.3540,1,1
4FGL_J1225.6-7313,bcu,186.4080,-73.2323,1,1
4FGL_J0749.6+1324,bcu,117.4189,13.4075,1,1
4FGL_J2049.9+1002,bcu,312.4782,10.0407,1,1
4FGL_J2141.4+2947,bcu,325.3724,29.7845,1,1
4FGL_J2329.7+6101,bcu,352.4343,61.0239,1,1
4FGL_J0224.2+1616,bcu,36.0681,16.2667,1,1
4FGL_J1526.7-1529,bcu,231.6805,-15.4941,1,1
4FGL_J1455.8-7601,bcu,223.9570,-76.0179,1,1
4FGL_J0130.4-2129,bcu,22.6226,-21.4998,1,1
4FGL_J0501.7+3048,bcu,75.4313,30.8028,1,1
4FGL_J1311.8+2057,bcu,197.9666,20.9585,1,1
4FGL_J2159.8-4751,bcu,329.9623,-47.8518,1,1
4FGL_J0928.7-3529,bcu,142.1945,-35.4924,1,1
4FGL_J0654.6-4952,bcu,103.6669,-49.8680,1,1
4FGL_J0404.1-1715,bcu,61.0485,-17.2585,1,1
4FGL_J2343.7-5624,bcu,355.9349,-56.4048,1,1
4FGL_J2035.9+4901,bcu,308.9807,49.0280,1,1
4FGL_J1224.7-8313,bcu,186.1990,-83.2259,1,1
4FGL_J1547.3-1531,bcu,236.8303,-15.5286,1,1
4FGL_J1924.2-1549,bcu,291.0553,-15.8172,1,1
4FGL_J1213.8-4345,bcu,183.4660,-43.7566,1,1
4FGL_J2353.8-3911,bcu,358.4659,-39.1977,1,1
4FGL_J0132.7-0804,bcu,23.1832,-8.0738,1,1
4FGL_J0259.3+5453,bcu,44.8486,54.8910,1,1
4FGL_J1646.7-1330,bcu,251.6974,-13.5025,1,1
4FGL_J1304.0-5539,bcu,196.0049,-55.6515,1,1
4FGL_J1829.1+2729,bcu,277.2778,27.4969,1,1
4FGL_J1318.2+6754,bcu,199.5558,67.9152,1,1
4FGL_J0929.3-2414,bcu,142.3386,-24.2496,1,1
4FGL_J0937.9-1434,bcu,144.4751,-14.5706,1,1
4FGL_J1907.2+0126,bcu,286.8176,1.4449,1,1
4FGL_J1027.2+7427,bcu,156.8121,74.4524,1,1
4FGL_J0804.9-0624,bcu,121.2325,-6.4056,1,1
4FGL_J1909.7-2140,bcu,287.4272,-21.6744,1,1
4FGL_J0744.2-6918,bcu,116.0546,-69.3034,1,1
4FGL_J1014.8-0537,bcu,153.7160,-5.6222,1,1
4FGL_J0058.6-1140,bcu,14.6500,-11.6791,1,1
4FGL_J0233.0+3740,bcu,38.2714,37.6825,1,1
4FGL_J1208.8-2754,bcu,182.2199,-27.9097,1,1
4FGL_J0912.2-2751,bcu,138.0652,-27.8568,1,1
4FGL_J2056.5-0202,bcu,314.1422,-2.0355,1,1
4FGL_J2009.9+3544,bcu,302.4892,35.7460,1,1
4FGL_J0821.1+1007,bcu,125.2993,10.1287,1,1
4FGL_J1706.1+1000,bcu,256.5391,10.0079,1,1
4FGL_J1047.2-5517,bcu,161.8002,-55.2931,1,1
4FGL_J2326.2+0113,bcu,351.5748,1.2216,1,1
4FGL_J2140.5-6731,bcu,325.1378,-67.5192,1,1
4FGL_J1136.0-6824,bcu,174.0207,-68.4113,1,1
4FGL_J2249.7-5944,bcu,342.4293,-59.7443,1,1
4FGL_J1631.0-5302,bcu,247.7563,-53.0406,1,1
4FGL_J1806.3+5345,bcu,271.5905,53.7642,1,1
4FGL_J0143.5-3156,bcu,25.8977,-31.9467,1,1
4FGL_J0805.1+7744,bcu,121.2891,77.7441,1,1
4FGL_J1310.6+2449,bcu,197.6525,24.8323,1,1
4FGL_J1647.0+6040,bcu,251.7612,60.6674,1,1
4FGL_J2240.3-1246,bcu,340.0870,-12.7769,1,1
4FGL_J1208.4+6121,bcu,182.1143,61.3559,1,1
4FGL_J1659.7-3131,bcu,254.9455,-31.5209,1,1
4FGL_J0848.7+7017,bcu,132.1811,70.2953,1,1
4FGL_J0437.4-6155,bcu,69.3535,-61.9321,1,1
4FGL_J0304.5+6821,bcu,46.1411,68.3539,1,1
4FGL_J0538.2-3910,bcu,84.5746,-39.1696,1,1
4FGL_J1526.1-0831,bcu,231.5323,-8.5209,1,1
4FGL_J0602.7-0007,bcu,90.6953,-0.1248,1,1
4FGL_J0248.0+2232,bcu,42.0063,22.5450,1,1
4FGL_J0241.9-1603,bcu,40.4850,-16.0620,1,1
4FGL_J2104.7+0108,bcu,316.1774,1.1414,1,1
4FGL_J1105.8-0731,bcu,166.4735,-7.5319,1,1
4FGL_J0549.0+3258c,bcu,87.2698,32.9686,1,1
4FGL_J0936.3-2111,bcu,144.0910,-21.1974,1,1
4FGL_J0845.4+0442,bcu,131.3504,4.7147,1,1
4FGL_J0333.1+8227,bcu,53.2971,82.4501,1,1
4FGL_J0712.5+3311,bcu,108.1476,33.1893,1,1
4FGL_J0358.0-6946,bcu,59.5162,-69.7806,1,1
4FGL_J0214.8-6150,bcu,33.7015,-61.8418,1,1
4FGL_J1455.4-3654,bcu,223.8548,-36.9132,1,1
4FGL_J0713.5+2537,bcu,108.3756,25.6317,1,1
4FGL_J1710.1-2030,bcu,257.5439,-20.5068,1,1
4FGL_J0733.5-5445,bcu,113.3852,-54.7593,1,1
4FGL_J1735.4-1118,bcu,263.8664,-11.3141,1,1
4FGL_J0041.3+6052,bcu,10.3430,60.8783,1,1
4FGL_J0119.4-5354,bcu,19.8696,-53.9160,1,1
4FGL_J0749.0-2956,bcu,117.2727,-29.9480,1,1
4FGL_J2040.0-5737,bcu,310.0132,-57.6183,1,1
4FGL_J0949.7+5819,bcu,147.4368,58.3283,1,1
4FGL_J0233.5+0654,bcu,38.3857,6.9083,1,1
4FGL_J1636.9-4103,bcu,249.2432,-41.0655,1,1
4FGL_J1528.2-2905,bcu,232.0743,-29.0856,1,1
4FGL_J1047.9-3738,bcu,161.9882,-37.6456,1,1
4FGL_J0604.8+4411,bcu,91.2070,44.1924,1,1
4FGL_J0404.3-1559,bcu,61.0786,-15.9993,1,1
4FGL_J0317.8-4414,bcu,49.4724,-44.2376,1,1
4FGL_J2142.4+3659,bcu,325.6020,36.9856,1,1
4FGL_J1806.9-8038,bcu,271.7473,-80.6429,1,1
4FGL_J2054.0+7024,bcu,313.5095,70.4001,1,1
4FGL_J1836.5+1948,bcu,279.1259,19.8109,1,1
4FGL_J1741.2+5739,bcu,265.3226,57.6587,1,1
4FGL_J2203.6+6751,bcu,330.9093,67.8529,1,1
4FGL_J1042.1-4128,bcu,160.5439,-41.4792,1,1
4FGL_J0443.3-6652,bcu,70.8483,-66.8673,1,1
4FGL_J1946.0+0937,bcu,296.5129,9.6193,1,1
4FGL_J0303.2+3149,bcu,45.8084,31.8207,1,1
4FGL_J0952.6-5048,bcu,148.1566,-50.8112,1,1
4FGL_J0526.1+6318,bcu,81.5474,63.3036,1,1
4FGL_J2211.2-1325,bcu,332.8168,-13.4189,1,1
4FGL_J1937.2-4217,bcu,294.3190,-42.2920,1,1
4FGL_J2349.2+4535,bcu,357.3050,45.5979,1,1
4FGL_J0401.3+0412,bcu,60.3388,4.2119,1,1
4FGL_J0930.5+5132,bcu,142.6325,51.5438,1,1
4FGL_J1115.2-0703,bcu,168.8065,-7.0608,1,1
4FGL_J1716.3-3421,bcu,259.0805,-34.3520,1,1
4FGL_J2029.1-1839,bcu,307.2822,-18.6623,1,1
4FGL_J2218.6+1941,bcu,334.6542,19.6983,1,1
4FGL_J1440.0-2343,bcu,220.0031,-23.7233,1,1
4FGL_J2325.2-2010,bcu,351.3075,-20.1746,1,1
4FGL_J2250.4+1748,bcu,342.6181,17.8134,1,1
4FGL_J0611.6-2712,bcu,92.9115,-27.2152,1,1
4FGL_J1612.2+2828,bcu,243.0628,28.4731,1,1
4FGL_J0333.3+0233,bcu,53.3435,2.5610,1,1
4FGL_J2103.2-2114,bcu,315.8167,-21.2419,1,1
4FGL_J0739.7+1743,bcu,114.9486,17.7233,1,1
4FGL_J2127.6-5959,bcu,321.9209,-59.9876,1,1
4FGL_J0741.2-5140,bcu,115.3095,-51.6741,1,1
4FGL_J1030.2-8403,bcu,157.5622,-84.0573,1,1
4FGL_J0901.5+6711,bcu,135.3906,67.1960,1,1
4FGL_J1223.0+1100,bcu,185.7740,11.0070,1,1
4FGL_J2023.2+3153,bcu,305.8230,31.8876,1,1
4FGL_J0200.3-4109,bcu,30.0766,-41.1586,1,1
4FGL_J0237.6+0923,bcu,39.4244,9.3844,1,1
4FGL_J2245.5-1734,bcu,341.3833,-17.5725,1,1
4FGL_J0226.6-0553,bcu,36.6618,-5.8849,1,1
4FGL_J0942.7-2028,bcu,145.6904,-20.4752,1,1
4FGL_J0529.1-0101,bcu,82.2803,-1.0293,1,1
4FGL_J1125.0-5804,bcu,171.2543,-58.0822,1,1
4FGL_J1432.8+7648,bcu,218.2073,76.8050,1,1
4FGL_J0923.5+3852,bcu,140.8850,38.8743,1,1
4FGL_J0519.6+2744,bcu,79.9026,27.7405,1,1
4FGL_J0210.5-1445,bcu,32.6287,-14.7602,1,1
4FGL_J0206.8-5744,bcu,31.7051,-57.7483,1,1
4FGL_J2327.4+0444,bcu,351.8522,4.7433,1,1
4FGL_J2103.7-1112,bcu,315.9353,-11.2113,1,1
4FGL_J0525.6-6013,bcu,81.4207,-60.2279,1,1
4FGL_J1627.4-3301,bcu,246.8500,-33.0296,1,1
4FGL_J1808.2+3500,bcu,272.0657,35.0104,1,1
4FGL_J1718.0-3055,bcu,259.5229,-30.9298,1,1
4FGL_J1014.7+3210,bcu,153.6846,32.1733,1,1
4FGL_J0325.9-1843,bcu,51.4839,-18.7250,1,1
4FGL_J1631.2+1046,bcu,247.8036,10.7753,1,1
4FGL_J2259.8-1552,bcu,344.9526,-15.8809,1,1
4FGL_J1514.4-7719,bcu,228.6064,-77.3325,1,1
4FGL_J0742.9-5242,bcu,115.7400,-52.7033,1,1
4FGL_J0506.9+0323,bcu,76.7314,3.3917,1,1
4FGL_J1608.0-2038,bcu,242.0230,-20.6418,1,1
4FGL_J0526.3+2246,bcu,81.5908,22.7778,1,1
4FGL_J1352.7-2742,bcu,208.1904,-27.7052,1,1
4FGL_J2215.4+6105,bcu,333.8724,61.0863,1,1
4FGL_J2040.1-4621,bcu,310.0412,-46.3652,1,1
4FGL_J2034.8-4200,bcu,308.7079,-42.0008,1,1
4FGL_J0127.4-4813,bcu,21.8701,-48.2245,1,1
4FGL_J0204.3+2417,bcu,31.0946,24.2846,1,1
4FGL_J2105.2-5143,bcu,316.3189,-51.7293,1,1
4FGL_J2024.7-2328,bcu,306.1831,-23.4779,1,1
4FGL_J1242.9+7315,bcu,190.7454,73.2609,1,1
4FGL_J0319.9-3821,bcu,49.9975,-38.3577,1,1
4FGL_J0503.6+4518,bcu,75.9202,45.3113,1,1
4FGL_J0330.6+4659,bcu,52.6530,46.9834,1,1
4FGL_J1731.9-2719,bcu,262.9821,-27.3294,1,1
4FGL_J0904.0+2724,bcu,136.0089,27.4041,1,1
4FGL_J0232.5-1118,bcu,38.1333,-11.3166,1,1
4FGL_J0225.8+1310,bcu,36.4654,13.1770,1,1
4FGL_J1136.8-7413,bcu,174.2186,-74.2323,1,1
4FGL_J0056.6-4452,bcu,14.1548,-44.8729,1,1
4FGL_J0900.6-7408,bcu,135.1721,-74.1440,1,1
4FGL_J1845.0+1613,bcu,281.2623,16.2186,1,1
4FGL_J0119.6+4158,bcu,19.9196,41.9826,1,1
4FGL_J1124.6-0809,bcu,171.1625,-8.1570,1,1
4FGL_J1549.8-0659,bcu,237.4701,-6.9998,1,1
4FGL_J0914.1-0202,bcu,138.5482,-2.0355,1,1
4FGL_J2016.3-2331,bcu,304.0914,-23.5329,1,1
4FGL_J1251.3-0201,bcu,192.8360,-2.0271,1,1
4FGL_J0933.5-5240,bcu,143.3964,-52.6753,1,1
4FGL_J1337.9-1956,bcu,204.4883,-19.9450,1,1
4FGL_J1102.9-5628,bcu,165.7386,-56.4774,1,1
4FGL_J0246.6-3348,bcu,41.6637,-33.8097,1,1
4FGL_J0002.1-6728,bcu,0.5378,-67.4746,1,1
4FGL_J0640.8+2432,bcu,100.2165,24.5421,1,1
4FGL_J0355.3+3909,bcu,58.8340,39.1665,1,1
4FGL_J0720.0-3507,bcu,110.0044,-35.1226,1,1
4FGL_J0211.1-0646,bcu,32.7860,-6.7793,1,1
4FGL_J0817.1+1955,bcu,124.2772,19.9282,1,1
4FGL_J0149.6-0734,bcu,27.4048,-7.5830,1,1
4FGL_J1014.9-4508,bcu,153.7325,-45.1430,1,1
4FGL_J1422.6+8150,bcu,215.6680,81.8435,1,1
4FGL_J1034.0-2547,bcu,158.5094,-25.7930,1,1
4FGL_J1402.5-1827,bcu,210.6398,-18.4626,1,1
4FGL_J1919.2+0618,bcu,289.8136,6.3107,1,1
4FGL_J0423.1+2106,bcu,65.7805,21.1087,1,1
4FGL_J0132.8+4324,bcu,23.2185,43.4041,1,1
4FGL_J1209.0-4630,bcu,182.2689,-46.5020,1,1
4FGL_J1858.3+4321,bcu,284.5967,43.3590,1,1
4FGL_J1559.8-2525,bcu,239.9671,-25.4235,1,1
4FGL_J1240.1-6846,bcu,190.0475,-68.7734,1,1
4FGL_J1821.6+6819,bcu,275.4034,68.3242,1,1
4FGL_J2117.8-1521,bcu,319.4581,-15.3581,1,1
4FGL_J1615.6+2130,bcu,243.9130,21.5064,1,1
4FGL_J0725.6-3530,bcu,111.4194,-35.5009,1,1
4FGL_J1330.7+5200,bcu,202.6823,52.0136,1,1
4FGL_J1208.2-7810,bcu,182.0571,-78.1799,1,1
4FGL_J0704.8+4907,bcu,106.2067,49.1318,1,1
4FGL_J1322.6-1617,bcu,200.6738,-16.2904,1,1
4FGL_J0432.0+1732,bcu,68.0058,17.5425,1,1
4FGL_J0223.5-0928,bcu,35.8995,-9.4810,1,1
4FGL_J2115.6-4938,bcu,318.9046,-49.6381,1,1
4FGL_J1623.4+0858,bcu,245.8669,8.9763,1,1
4FGL_J0902.5-4801,bcu,135.6467,-48.0226,1,1
4FGL_J0514.5+6247,bcu,78.6269,62.7978,1,1
4FGL_J0450.7-4938,bcu,72.6864,-49.6488,1,1
4FGL_J1944.0+2117,bcu,296.0049,21.2904,1,1
4FGL_J0409.4+3201,bcu,62.3650,32.0299,1,1
4FGL_J1256.1-5919,bcu,194.0333,-59.3198,1,1
4FGL_J2331.1-1653,bcu,352.7820,-16.8977,1,1
4FGL_J1734.0+0805,bcu,263.5118,8.0915,1,1
4FGL_J0812.5+0711,bcu,123.1443,7.1939,1,1
4FGL_J1824.5+4311,bcu,276.1263,43.1958,1,1
4FGL_J1848.1-4230,bcu,282.0286,-42.5130,1,1
4FGL_J1310.7-5553,bcu,197.6837,-55.8867,1,1
4FGL_J2246.7-5207,bcu,341.6825,-52.1260,1,1
4FGL_J1457.3-4246,bcu,224.3437,-42.7755,1,1
4FGL_J1057.2+5510,bcu,164.3183,55.1804,1,1
4FGL_J2143.0-5501,bcu,325.7596,-55.0294,1,1
4FGL_J0438.7-3441,bcu,69.6792,-34.6858,1,1
4FGL_J0447.2-2539,bcu,71.8123,-25.6514,1,1
4FGL_J1254.2-2205,bcu,193.5521,-22.0872,1,1
4FGL_J1208.8-1751,bcu,182.2093,-17.8665,1,1
4FGL_J0311.2+6856,bcu,47.8043,68.9385,1,1
4FGL_J1550.7+7006,bcu,237.6754,70.1115,1,1
4FGL_J1435.9-8348,bcu,218.9778,-83.8017,1,1
4FGL_J1828.7+3230,bcu,277.1819,32.5132,1,1
4FGL_J1549.3+6310,bcu,237.3324,63.1780,1,1
4FGL_J0102.4+0942,bcu,15.6086,9.7061,1,1
4FGL_J1351.4-1529,bcu,207.8542,-15.4836,1,1
4FGL_J1016.5-2650,bcu,154.1403,-26.8434,1,1
4FGL_J1733.4-3943,bcu,263.3722,-39.7250,1,1
4FGL_J0958.4-2441,bcu,149.6073,-24.6867,1,1
4FGL_J0746.3-0225,bcu,116.5985,-2.4280,1,1
